Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Optimisation,parameters,Optimisation/parameters,PMC11252620,Missing,"* **Parameter Count (p)**: Not enough information is available.
* **Architecture Selection**: Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC8331277,Missing,"* **Parameter Count (p)**: Not enough information is available.
* **Architecture Selection**: Not enough information is available."
Optimisation,regularization,Optimisation/regularization,PMC8568050,Full,"**Regularization Techniques:**

* **Dropout**: Applied in the Multilayer Perceptron (MLP) model to prevent overfitting. A dropout rate of 0.5 was used.
* **Early Stopping**: Used in the MLP model to prevent overfitting by stopping training when performance on a validation set ceases to improve.
* **L2 Regularization**: Applied in the Logistic Regression (LR) model using L2-norm for the penalty.
* **Balanced Down-Sampling**: Applied in the Balanced Random Forest (BRF) model to handle class imbalance and prevent overfitting to the majority class."
Optimisation,regularization,Optimisation/regularization,PMC9347213,Full,"* Regularization Techniques:
  * Dropout: Applied in several layers to prevent overfitting.
  * Batch Normalization: Used to aid numerical convergence and stabilize learning.
  * Gaussian Noise: Applied to introduce randomness and prevent overfitting."
Optimisation,regularization,Optimisation/regularization,PMC8581823,Full,"* Regularization Techniques:
  * L2 regularization (alpha value optimized using ""gp_minimize"" function from the scikit-optimise 0.7.2 python library)."
Optimisation,regularization,Optimisation/regularization,PMC11874791,Full,"Regularization Techniques:
* Synthetic Minority Over-sampling Technique (SMOTE)
* Feature Selection using Lasso, Logistic Regression, Random Forest, and XGBoost
* Ensemble Feature Selection using union aggregation method
* k-Fold Cross-Validation (k=5)
* Hyperparameter tuning using GridSearchCV and BayesSearchCV"
Optimisation,regularization,Optimisation/regularization,PMC10583101,Full,"* **Regularization Techniques**:
  * Ridge Regularization: The Ridge Classifier was used, which applies L2 regularization (also known as Ridge regularization) to penalize large coefficients. This technique helps to prevent overfitting by adding a penalty equal to the square of the magnitude of coefficients to the loss function."
Optimisation,regularization,Optimisation/regularization,PMC7941561,Full,"Regularization Techniques:
* Five-fold cross-validation technique was used for testing the classifiers. The entire dataset was divided into five parts, four parts were used for classifier development (training set) and the other remaining part was used as a test set. This technique was repeated five times (folds) to ensure that each part was used for validation once. The attained classification accuracy is the average of all the five test classification results."
Optimisation,regularization,Optimisation/regularization,PMC8832594,Full,"Regularization Techniques:
* **Shrinkage**: The GBM model used a shrinkage parameter of 0.01 to control the learning rate.
* **Interaction Depth**: The interaction depth was set to 3, limiting the complexity of the trees.
* **Bag Fraction**: A bag fraction of 0.8 was used, indicating that 80% of the data was used for training each tree.
* **Minimum Observations in Node**: The minimum number of observations in a node was set to 5, preventing the model from creating overly specific trees.
* **Iterations**: The optimal number of iterations was determined to be 536, beyond which the model would overfit to the training data.
* **Feature Selection**: The Boruta algorithm was used for feature selection, which helps in reducing the number of features and preventing overfitting by identifying and removing irrelevant features."
Optimisation,regularization,Optimisation/regularization,PMC5521984,Full,"**Regularization Techniques:**

* Dropout: The authors used dropout with a parameter p set to 0.5 to prevent overfitting during training.
* Early Stopping: The authors implemented early stopping by monitoring the validation score and stopping training if there were 5 consecutive epochs without an increase in the validation score. The model was saved only on epochs that had an increase in F-score on the validation dataset."
Optimisation,regularization,Optimisation/regularization,PMC9903217,Full,"* Regularization Techniques:
  * Early Stopping: The model training was halted when the validation loss did not improve for 30 consecutive epochs, with a maximum limit of 150 epochs.
  * Data Augmentation: On-the-fly augmentation techniques were applied during training, including:
    * Power law transform with gamma randomly chosen from the range [0.9, 1.1].
    * Rotation about the z-axis with an angle randomly chosen from the range [-15, 15].
    * Additive Gaussian noise with a standard deviation randomly chosen from the range [-0.01, 0.01]."
Optimisation,regularization,Optimisation/regularization,PMC10812839,Full,"* Regularization Techniques:
  * Early Stopping: The authors used early stopping to prevent overfitting by identifying the epoch with the minimum mean-validation loss as the optimal number of epochs for learning."
Optimisation,regularization,Optimisation/regularization,PMC7659093,Partial,Regularization Techniques: Not enough information is available.
Optimisation,regularization,Optimisation/regularization,PMC4407517,Partial,Regularization Techniques: Not enough information is available.
Optimisation,regularization,Optimisation/regularization,PMC11865635,Partial,"Regularization Techniques:
* Not enough information is available"
Optimisation,regularization,Optimisation/regularization,PMC11625410,Partial,"Regularization Techniques:
* Not enough information is available."
Optimisation,regularization,Optimisation/regularization,PMC7665450,Partial,"Regularization Techniques:
* Not enough information is available."
Optimisation,regularization,Optimisation/regularization,PMC11806858,Partial,"Regularization Techniques:
* Not enough information is available."
Optimisation,regularization,Optimisation/regularization,PMC10948976,Partial,"Regularization Techniques:
* Not enough information is available"
Optimisation,regularization,Optimisation/regularization,PMC8897225,Partial,"Regularization Techniques:
* Not enough information is available"
Optimisation,regularization,Optimisation/regularization,PMC9413214,Partial,"Regularization Techniques:
* L2 regularization (Linear SVM, RBF SVM, Neural Network)
* Early Stopping (Neural Network)
* Not enough information is available for other models."
