Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Optimisation,config,Optimisation/config,PMC3585893,PartialRejection,"* Configuration Source: ""see Additional file 2: Table S2 for an evaluation and meta-parameter settings of these ensembles of classifiers"" | Not enough information is available"
Optimisation,config,Optimisation/config,PMC10332336,PartialRejection,"* **Configuration Source**: The configuration files are available on the MassIVE repository. The specific files include .sne (Spectronaut), .sdia (Scaffold DIA), .kit, .xls, .dlib, and .elib files. These files can be accessed at the following URL: https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?accession=MSV000086479 | Not enough information is available."
Optimisation,config,Optimisation/config,PMC10793204,PartialRejection,"* Configuration Source: The code, trained models, and databases are available via GitHub (https://github.com/BioE-KimLab/Solv_GNN_SSD) | Not enough information is available."
Optimisation,config,Optimisation/config,PMC10524297,Failure,* Configuration Source: The parameter settings in the CytoNuclear algorithm were verified by manual visual inspection of positive cells from randomly selected images. Source: Supplementary Table S2.
Optimisation,encoding,Optimisation/encoding,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,encoding,Optimisation/encoding,PMC7406872,NotEnoughOnly,Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC11254488,NotEnoughOnly,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC10153038,NotEnoughOnly,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC5351721,NotEnoughOnly,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC10661046,NotEnoughOnly,Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC11307920,NotEnoughOnly,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC7501130,NotEnoughOnly,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC10562350,NotEnoughOnly,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC8330135,NotEnoughOnly,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC7126548,NotEnoughOnly,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC7238365,PartialRejection,* Data Encoding Method: The study does not provide explicit details on the pre-processing and encoding methods used for the raw data. Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC7507193,PartialRejection,"* Data Encoding Method: The raw data generated by UHPLC-Q-TOF/MS were converted into mzML format files using the ProteoWizard MS converter tool. Data processing was accomplished using the XCMS online software, including non-linear alignment in the time domain, automatic integration, extraction of the peak intensities, and data filtering. Not enough information is available on the specific encoding"
Optimisation,encoding,Optimisation/encoding,PMC4993779,PartialRejection,"* **Data Encoding Method**: The paper does not provide explicit details on the raw data pre-processing and encoding methods used. However, it mentions the use of natural stimuli, specifically movie segments, to probe neural responses. Each movie segment contains approximately 100 frames updated at 30 Hz, resulting in a dataset of approximately 30,000 stimulus/response associations per neuron. Not"
Optimisation,encoding,Optimisation/encoding,PMC11835039,PartialRejection,* **Data Encoding Method**: The text of titles and abstracts were used for clustering and machine learning. No specific details on the encoding method are provided. Not enough information is available to specify the exact encoding techniques used. * **Data Encoding Method**: The supervised clustering approach used seed studies as training data. These seed studies were identified by subject matter
Optimisation,encoding,Optimisation/encoding,PMC6994224,PartialRejection,"* Data Encoding Method: The data was encoded using basis functions, which represent specific musical features such as dynamics markings, pitch, and articulation. These basis functions are used to transform the raw musical data into a format suitable for modeling expressive dynamics. The specific basis functions used include pitch, duration, slurs, and various dynamics markings like crescendo, dimi"
Optimisation,encoding,Optimisation/encoding,PMC10947221,PartialRejection,* Data Encoding Method: The study does not provide specific details on the raw data pre-processing and encoding methods used for the identification of circRNAs and their translation potential. Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC6022472,PartialRejection,* **Data Encoding Method**: The raw MRI data was pre-processed using Freesurfer (v5.3) with the standard pipeline (recon-all-hippo-subfields) on a GNU/Linux system. The KNIME plugin K-Surfer was used to extract numerical data produced by Freesurfer into a table format. The organizers then enriched this table with both demographic and clinical parameters. The features used for the training procedur
Optimisation,encoding,Optimisation/encoding,PMC8218135,PartialRejection,* **Data Encoding Method**: The paper does not provide specific details on the raw data pre-processing and encoding methods used. Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC11612547,PartialRejection,* **Data Encoding Method**: The paper does not provide specific details on the raw data pre-processing and encoding methods used. Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC10914126,PartialRejection,* **Data Encoding Method**: Not enough information is available.   * The paper does not provide details on the specific pre-processing or encoding methods applied to the raw data.
Optimisation,encoding,Optimisation/encoding,PMC11583843,Failure,* **Data Encoding Method**: Z-score normalization was applied to render measured features dimensionless and of unit variance across the dataset. This was done for both physiological recordings and morphological reconstructions used in each comparison.
Optimisation,encoding,Optimisation/encoding,PMC5804178,Failure,"* **Data Encoding Method**: The raw data consisted of 9 acoustic parameters extracted from wolf howls. The specific pre-processing steps for these parameters are not detailed in the provided text. However, the parameters were used directly in the random forest algorithm, which suggests that no complex encoding methods like one-hot encoding or normalization were applied. The parameters were likely"
Optimisation,encoding,Optimisation/encoding,PMC4262615,Failure,"* **Data Encoding Method**: Standardization   * The predictors were standardized (i.e., ∥xi∥2 = 1 for every i) before applying the lasso. This is a common practice to ensure that the penalty term in the lasso regression makes sense. Standardization involves scaling the features to have a mean of zero and a standard deviation of one.  * **Data Encoding Method**: No Standardization   * In some insta"
